date,master_category,target_daily_category_amount,transaction_count,avg_transaction_amount,day_of_week,day_of_month,month,year,week_of_year,year_month,is_weekend,is_payday,is_month_start,is_month_end,days_until_month_end,amount_lag_1,amount_lag_7,rolling_mean_7,rolling_sum_7,rolling_mean_14,rolling_sum_30,month_to_date_amount_before_today,daily_total_amount
2025-04-03,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,3,4,2025,14,2025-04,0,1,0,0,27,0.0,0.0,1414.2857142857142,9900.0,2707.1428571428573,274200.0,0.0,107500.0
2025-04-04,Kebutuhan Rumah & Mandi,65000.0,1.0,65000.0,4,4,4,2025,14,2025-04,0,0,0,0,26,0.0,0.0,1414.2857142857142,9900.0,2707.1428571428573,274200.0,0.0,166500.0
2025-04-05,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,5,4,2025,14,2025-04,1,0,0,0,25,65000.0,0.0,10700.0,74900.0,7350.0,316200.0,65000.0,110400.0
2025-04-06,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,6,4,2025,14,2025-04,1,0,0,0,24,0.0,9900.0,10700.0,74900.0,7350.0,316200.0,65000.0,90500.0
2025-04-07,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,7,4,2025,15,2025-04,0,0,0,0,23,0.0,0.0,9285.714285714286,65000.0,7350.0,279200.0,65000.0,109400.0
2025-04-08,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,8,4,2025,15,2025-04,0,0,0,0,22,0.0,0.0,9285.714285714286,65000.0,7350.0,251800.0,65000.0,109100.0
2025-04-09,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,9,4,2025,15,2025-04,0,0,0,0,21,0.0,0.0,9285.714285714286,65000.0,5350.0,251800.0,65000.0,106500.0
2025-04-10,Kebutuhan Rumah & Mandi,68000.0,1.0,68000.0,3,10,4,2025,15,2025-04,0,0,0,0,20,0.0,0.0,9285.714285714286,65000.0,5350.0,251800.0,65000.0,203000.0
2025-04-11,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,11,4,2025,15,2025-04,0,0,0,0,19,68000.0,65000.0,19000.0,133000.0,10207.142857142857,319800.0,133000.0,310500.0
2025-04-12,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,12,4,2025,15,2025-04,1,0,0,0,18,0.0,0.0,9714.285714285714,68000.0,10207.142857142857,319800.0,133000.0,90500.0
2025-04-13,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,13,4,2025,15,2025-04,1,0,0,0,17,0.0,0.0,9714.285714285714,68000.0,10207.142857142857,319800.0,133000.0,109500.0
2025-04-14,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,14,4,2025,16,2025-04,0,0,0,0,16,0.0,0.0,9714.285714285714,68000.0,9500.0,319800.0,133000.0,90500.0
2025-04-15,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,15,4,2025,16,2025-04,0,0,0,0,15,0.0,0.0,9714.285714285714,68000.0,9500.0,220800.0,133000.0,90500.0
2025-04-16,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,16,4,2025,16,2025-04,0,0,0,0,14,0.0,0.0,9714.285714285714,68000.0,9500.0,220800.0,133000.0,90500.0
2025-04-17,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,17,4,2025,16,2025-04,0,0,0,0,13,0.0,68000.0,9714.285714285714,68000.0,9500.0,220800.0,133000.0,96000.0
2025-04-18,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,18,4,2025,16,2025-04,0,0,0,0,12,0.0,0.0,0.0,0.0,9500.0,170900.0,133000.0,85500.0
2025-04-19,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,19,4,2025,16,2025-04,1,0,0,0,11,0.0,0.0,0.0,0.0,4857.142857142857,170900.0,133000.0,85500.0
2025-04-20,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,20,4,2025,16,2025-04,1,0,0,0,10,0.0,0.0,0.0,0.0,4857.142857142857,170900.0,133000.0,96400.0
2025-04-21,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,21,4,2025,17,2025-04,0,0,0,0,9,0.0,0.0,0.0,0.0,4857.142857142857,170900.0,133000.0,90500.0
2025-04-22,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,22,4,2025,17,2025-04,0,0,0,0,8,0.0,0.0,0.0,0.0,4857.142857142857,170900.0,133000.0,85500.0
2025-04-23,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,23,4,2025,17,2025-04,0,0,0,0,7,0.0,0.0,0.0,0.0,4857.142857142857,170900.0,133000.0,90500.0
2025-04-24,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,24,4,2025,17,2025-04,0,0,0,0,6,0.0,0.0,0.0,0.0,4857.142857142857,170900.0,133000.0,255500.0
2025-04-25,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,25,4,2025,17,2025-04,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,142900.0,133000.0,90500.0
2025-04-26,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,26,4,2025,17,2025-04,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,142900.0,133000.0,90500.0
2025-04-27,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,27,4,2025,17,2025-04,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,142900.0,133000.0,85500.0
2025-04-28,Kebutuhan Rumah & Mandi,42000.0,1.0,42000.0,0,28,4,2025,18,2025-04,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,142900.0,133000.0,132500.0
2025-04-29,Kebutuhan Rumah & Mandi,7900.0,1.0,7900.0,1,29,4,2025,18,2025-04,0,0,0,0,1,42000.0,0.0,6000.0,42000.0,3000.0,184900.0,175000.0,93400.0
2025-04-30,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,30,4,2025,18,2025-04,0,0,0,1,0,7900.0,0.0,7128.571428571428,49900.0,3564.285714285714,182900.0,182900.0,90500.0
2025-05-01,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,1,5,2025,18,2025-05,0,1,1,0,30,0.0,0.0,7128.571428571428,49900.0,3564.285714285714,182900.0,0.0,2158528.0
2025-05-02,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,2,5,2025,18,2025-05,0,1,0,0,29,0.0,0.0,7128.571428571428,49900.0,3564.285714285714,182900.0,0.0,90500.0
2025-05-03,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,3,5,2025,18,2025-05,1,1,0,0,28,0.0,0.0,7128.571428571428,49900.0,3564.285714285714,182900.0,0.0,102400.0
2025-05-04,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,4,5,2025,18,2025-05,1,0,0,0,27,0.0,0.0,7128.571428571428,49900.0,3564.285714285714,182900.0,0.0,90500.0
2025-05-05,Kebutuhan Rumah & Mandi,13500.0,1.0,13500.0,0,5,5,2025,19,2025-05,0,0,0,0,26,0.0,42000.0,7128.571428571428,49900.0,3564.285714285714,117900.0,0.0,116900.0
2025-05-06,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,6,5,2025,19,2025-05,0,0,0,0,25,13500.0,7900.0,3057.1428571428573,21400.0,4528.571428571428,131400.0,13500.0,113200.0
2025-05-07,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,7,5,2025,19,2025-05,0,0,0,0,24,0.0,0.0,1928.5714285714287,13500.0,4528.571428571428,131400.0,13500.0,85500.0
2025-05-08,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,8,5,2025,19,2025-05,0,0,0,0,23,0.0,0.0,1928.5714285714287,13500.0,4528.571428571428,131400.0,13500.0,97700.0
2025-05-09,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,9,5,2025,19,2025-05,0,0,0,0,22,0.0,0.0,1928.5714285714287,13500.0,4528.571428571428,131400.0,13500.0,135200.0
2025-05-10,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,10,5,2025,19,2025-05,1,0,0,0,21,0.0,0.0,1928.5714285714287,13500.0,4528.571428571428,131400.0,13500.0,102500.0
2025-05-11,Kebutuhan Rumah & Mandi,14500.0,1.0,14500.0,6,11,5,2025,19,2025-05,1,0,0,0,20,0.0,0.0,1928.5714285714287,13500.0,4528.571428571428,63400.0,13500.0,124100.0
2025-05-12,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,12,5,2025,20,2025-05,0,0,0,0,19,14500.0,13500.0,4000.0,28000.0,5564.285714285715,77900.0,28000.0,107000.0
2025-05-13,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,13,5,2025,20,2025-05,0,0,0,0,18,0.0,0.0,2071.4285714285716,14500.0,2564.285714285714,77900.0,28000.0,137800.0
2025-05-14,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,14,5,2025,20,2025-05,0,0,0,0,17,0.0,0.0,2071.4285714285716,14500.0,2000.0,77900.0,28000.0,92700.0
2025-05-15,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,15,5,2025,20,2025-05,0,0,0,0,16,0.0,0.0,2071.4285714285716,14500.0,2000.0,77900.0,28000.0,115400.0
2025-05-16,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,16,5,2025,20,2025-05,0,0,0,0,15,0.0,0.0,2071.4285714285716,14500.0,2000.0,77900.0,28000.0,90500.0
2025-05-17,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,17,5,2025,20,2025-05,1,0,0,0,14,0.0,0.0,2071.4285714285716,14500.0,2000.0,77900.0,28000.0,152400.0
2025-05-18,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,18,5,2025,20,2025-05,1,0,0,0,13,0.0,14500.0,2071.4285714285716,14500.0,2000.0,77900.0,28000.0,85500.0
2025-05-19,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,19,5,2025,21,2025-05,0,0,0,0,12,0.0,0.0,0.0,0.0,2000.0,77900.0,28000.0,125000.0
2025-05-20,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,20,5,2025,21,2025-05,0,0,0,0,11,0.0,0.0,0.0,0.0,1035.7142857142858,77900.0,28000.0,85500.0
2025-05-21,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,21,5,2025,21,2025-05,0,0,0,0,10,0.0,0.0,0.0,0.0,1035.7142857142858,77900.0,28000.0,90500.0
2025-05-22,Kebutuhan Rumah & Mandi,39000.0,1.0,39000.0,3,22,5,2025,21,2025-05,0,0,0,0,9,0.0,0.0,0.0,0.0,1035.7142857142858,77900.0,28000.0,129500.0
2025-05-23,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,23,5,2025,21,2025-05,0,0,0,0,8,39000.0,0.0,5571.428571428572,39000.0,3821.4285714285716,116900.0,67000.0,90500.0
2025-05-24,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,24,5,2025,21,2025-05,1,0,0,0,7,0.0,0.0,5571.428571428572,39000.0,3821.4285714285716,116900.0,67000.0,106500.0
2025-05-25,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,25,5,2025,21,2025-05,1,0,0,0,6,0.0,0.0,5571.428571428572,39000.0,3821.4285714285716,116900.0,67000.0,90500.0
2025-05-26,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,26,5,2025,22,2025-05,0,0,0,0,5,0.0,0.0,5571.428571428572,39000.0,2785.714285714286,116900.0,67000.0,90500.0
2025-05-27,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,27,5,2025,22,2025-05,0,0,0,0,4,0.0,0.0,5571.428571428572,39000.0,2785.714285714286,116900.0,67000.0,85500.0
2025-05-28,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,28,5,2025,22,2025-05,0,0,0,0,3,0.0,0.0,5571.428571428572,39000.0,2785.714285714286,116900.0,67000.0,90500.0
2025-05-29,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,29,5,2025,22,2025-05,0,0,0,0,2,0.0,39000.0,5571.428571428572,39000.0,2785.714285714286,74900.0,67000.0,85500.0
2025-05-30,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,30,5,2025,22,2025-05,0,0,0,0,1,0.0,0.0,0.0,0.0,2785.714285714286,67000.0,67000.0,90500.0
2025-05-31,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,31,5,2025,22,2025-05,1,0,0,1,0,0.0,0.0,0.0,0.0,2785.714285714286,67000.0,67000.0,90500.0
2025-06-01,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,1,6,2025,22,2025-06,1,1,1,0,29,0.0,0.0,0.0,0.0,2785.714285714286,67000.0,0.0,2069628.0
2025-06-02,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,2,6,2025,23,2025-06,0,1,0,0,28,0.0,0.0,0.0,0.0,2785.714285714286,67000.0,0.0,90500.0
2025-06-03,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,3,6,2025,23,2025-06,0,1,0,0,27,0.0,0.0,0.0,0.0,2785.714285714286,67000.0,0.0,105400.0
2025-06-04,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,4,6,2025,23,2025-06,0,0,0,0,26,0.0,0.0,0.0,0.0,2785.714285714286,67000.0,0.0,104500.0
2025-06-05,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,5,6,2025,23,2025-06,0,0,0,0,25,0.0,0.0,0.0,0.0,2785.714285714286,53500.0,0.0,109800.0
2025-06-06,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,6,6,2025,23,2025-06,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,53500.0,0.0,97500.0
2025-06-07,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,7,6,2025,23,2025-06,1,0,0,0,23,0.0,0.0,0.0,0.0,0.0,53500.0,0.0,107300.0
2025-06-08,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,8,6,2025,23,2025-06,1,0,0,0,22,0.0,0.0,0.0,0.0,0.0,53500.0,0.0,112200.0
2025-06-09,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,9,6,2025,24,2025-06,0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,53500.0,0.0,114800.0
2025-06-10,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,10,6,2025,24,2025-06,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,53500.0,0.0,178400.0
2025-06-11,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,11,6,2025,24,2025-06,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,39000.0,0.0,106000.0
2025-06-12,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,12,6,2025,24,2025-06,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,39000.0,0.0,90500.0
2025-06-13,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,13,6,2025,24,2025-06,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,39000.0,0.0,90500.0
2025-06-14,Kebutuhan Rumah & Mandi,8900.0,1.0,8900.0,5,14,6,2025,24,2025-06,1,0,0,0,16,0.0,0.0,0.0,0.0,0.0,39000.0,0.0,103800.0
2025-06-15,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,6,15,6,2025,24,2025-06,1,0,0,0,15,8900.0,0.0,1271.4285714285713,8900.0,635.7142857142857,47900.0,8900.0,156900.0
2025-06-16,Kebutuhan Rumah & Mandi,22000.0,1.0,22000.0,0,16,6,2025,25,2025-06,0,0,0,0,14,0.0,0.0,1271.4285714285713,8900.0,635.7142857142857,47900.0,8900.0,151200.0
2025-06-17,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,17,6,2025,25,2025-06,0,0,0,0,13,22000.0,0.0,4414.285714285715,30900.0,2207.1428571428573,69900.0,30900.0,112200.0
2025-06-18,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,18,6,2025,25,2025-06,0,0,0,0,12,0.0,0.0,4414.285714285715,30900.0,2207.1428571428573,69900.0,30900.0,90500.0
2025-06-19,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,19,6,2025,25,2025-06,0,0,0,0,11,0.0,0.0,4414.285714285715,30900.0,2207.1428571428573,69900.0,30900.0,110500.0
2025-06-20,Kebutuhan Rumah & Mandi,50800.0,1.0,50800.0,4,20,6,2025,25,2025-06,0,0,0,0,10,0.0,0.0,4414.285714285715,30900.0,2207.1428571428573,69900.0,30900.0,183200.0
2025-06-21,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,5,21,6,2025,25,2025-06,1,0,0,0,9,50800.0,8900.0,11671.42857142857,81700.0,5835.714285714285,120700.0,81700.0,90500.0
2025-06-22,Kebutuhan Rumah & Mandi,59900.0,1.0,59900.0,6,22,6,2025,25,2025-06,1,0,0,0,8,0.0,0.0,10400.0,72800.0,5835.714285714285,81700.0,81700.0,155300.0
2025-06-23,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,0,23,6,2025,26,2025-06,0,0,0,0,7,59900.0,22000.0,18957.14285714286,132700.0,10114.285714285714,141600.0,141600.0,130000.0
2025-06-24,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,1,24,6,2025,26,2025-06,0,0,0,0,6,0.0,0.0,15814.285714285714,110700.0,10114.285714285714,141600.0,141600.0,106400.0
2025-06-25,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,2,25,6,2025,26,2025-06,0,0,0,0,5,0.0,0.0,15814.285714285714,110700.0,10114.285714285714,141600.0,141600.0,118300.0
2025-06-26,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,3,26,6,2025,26,2025-06,0,0,0,0,4,0.0,0.0,15814.285714285714,110700.0,10114.285714285714,141600.0,141600.0,90500.0
2025-06-27,Kebutuhan Rumah & Mandi,0.0,0.0,0.0,4,27,6,2025,26,2025-06,0,0,0,0,3,0.0,50800.0,15814.285714285714,110700.0,10114.285714285714,141600.0,141600.0,90500.0
2025-06-28,Kebutuhan Rumah & Mandi,15900.0,1.0,15900.0,5,28,6,2025,26,2025-06,1,0,0,0,2,0.0,0.0,8557.142857142857,59900.0,10114.285714285714,141600.0,141600.0,106400.0
2025-06-29,Kebutuhan Rumah & Mandi,54900.0,1.0,54900.0,6,29,6,2025,26,2025-06,1,0,0,0,1,15900.0,59900.0,10828.57142857143,75800.0,10614.285714285714,157500.0,157500.0,146300.0
2025-01-01,Lain-lain & Darurat,5900.0,1.0,5900.0,2,1,1,2025,1,2025-01,0,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049428.0
2025-01-02,Lain-lain & Darurat,0.0,0.0,0.0,3,2,1,2025,1,2025-01,0,1,0,0,29,5900.0,0.0,5900.0,5900.0,5900.0,5900.0,5900.0,218500.0
2025-01-03,Lain-lain & Darurat,0.0,0.0,0.0,4,3,1,2025,1,2025-01,0,1,0,0,28,0.0,0.0,2950.0,5900.0,2950.0,5900.0,5900.0,90500.0
2025-01-04,Lain-lain & Darurat,19900.0,1.0,19900.0,5,4,1,2025,1,2025-01,1,0,0,0,27,0.0,0.0,1966.6666666666667,5900.0,1966.6666666666667,5900.0,5900.0,189400.0
2025-01-05,Lain-lain & Darurat,89000.0,1.0,89000.0,6,5,1,2025,1,2025-01,1,0,0,0,26,19900.0,0.0,6450.0,25800.0,6450.0,25800.0,25800.0,174500.0
2025-01-06,Lain-lain & Darurat,21000.0,1.0,21000.0,0,6,1,2025,2,2025-01,0,0,0,0,25,89000.0,0.0,22960.0,114800.0,22960.0,114800.0,114800.0,118000.0
2025-01-07,Lain-lain & Darurat,17000.0,1.0,17000.0,1,7,1,2025,2,2025-01,0,0,0,0,24,21000.0,0.0,22633.333333333332,135800.0,22633.333333333332,135800.0,135800.0,107500.0
2025-01-08,Lain-lain & Darurat,17900.0,1.0,17900.0,2,8,1,2025,2,2025-01,0,0,0,0,23,17000.0,5900.0,21828.571428571428,152800.0,21828.571428571428,152800.0,152800.0,126900.0
2025-01-09,Lain-lain & Darurat,0.0,0.0,0.0,3,9,1,2025,2,2025-01,0,0,0,0,22,17900.0,0.0,23542.85714285714,164800.0,21337.5,170700.0,170700.0,118400.0
2025-01-10,Lain-lain & Darurat,6700.0,1.0,6700.0,4,10,1,2025,2,2025-01,0,0,0,0,21,0.0,0.0,23542.85714285714,164800.0,18966.666666666668,170700.0,170700.0,97200.0
2025-01-11,Lain-lain & Darurat,5500.0,1.0,5500.0,5,11,1,2025,2,2025-01,1,0,0,0,20,6700.0,19900.0,24500.0,171500.0,17740.0,177400.0,177400.0,141000.0
2025-01-12,Lain-lain & Darurat,25700.0,1.0,25700.0,6,12,1,2025,2,2025-01,1,0,0,0,19,5500.0,89000.0,22442.85714285714,157100.0,16627.272727272728,182900.0,182900.0,116200.0
2025-01-13,Lain-lain & Darurat,115000.0,1.0,115000.0,0,13,1,2025,3,2025-01,0,0,0,0,18,25700.0,21000.0,13400.0,93800.0,17383.333333333332,208600.0,208600.0,205500.0
2025-01-14,Lain-lain & Darurat,0.0,0.0,0.0,1,14,1,2025,3,2025-01,0,0,0,0,17,115000.0,17000.0,26828.571428571428,187800.0,24892.30769230769,323600.0,323600.0,90500.0
2025-01-15,Lain-lain & Darurat,0.0,0.0,0.0,2,15,1,2025,3,2025-01,0,0,0,0,16,0.0,17900.0,24400.0,170800.0,23114.285714285714,323600.0,323600.0,85500.0
2025-01-16,Lain-lain & Darurat,17100.0,1.0,17100.0,3,16,1,2025,3,2025-01,0,0,0,0,15,0.0,0.0,21842.85714285714,152900.0,22692.85714285714,323600.0,323600.0,107600.0
2025-01-17,Lain-lain & Darurat,0.0,0.0,0.0,4,17,1,2025,3,2025-01,0,0,0,0,14,17100.0,6700.0,24285.714285714286,170000.0,23914.285714285714,340700.0,340700.0,90500.0
2025-01-18,Lain-lain & Darurat,0.0,0.0,0.0,5,18,1,2025,3,2025-01,1,0,0,0,13,0.0,5500.0,23328.571428571428,163300.0,23914.285714285714,340700.0,340700.0,104400.0
2025-01-19,Lain-lain & Darurat,21000.0,1.0,21000.0,6,19,1,2025,3,2025-01,1,0,0,0,12,0.0,25700.0,22542.85714285714,157800.0,22492.85714285714,340700.0,340700.0,157400.0
2025-01-20,Lain-lain & Darurat,30100.0,1.0,30100.0,0,20,1,2025,4,2025-01,0,0,0,0,11,21000.0,115000.0,21871.428571428572,153100.0,17635.714285714286,361700.0,361700.0,115600.0
2025-01-21,Lain-lain & Darurat,7400.0,1.0,7400.0,1,21,1,2025,4,2025-01,0,0,0,0,10,30100.0,0.0,9742.857142857143,68200.0,18285.714285714286,391800.0,391800.0,97900.0
2025-01-22,Lain-lain & Darurat,0.0,0.0,0.0,2,22,1,2025,4,2025-01,0,0,0,0,9,7400.0,0.0,10800.0,75600.0,17600.0,399200.0,399200.0,85500.0
2025-01-23,Lain-lain & Darurat,0.0,0.0,0.0,3,23,1,2025,4,2025-01,0,0,0,0,8,0.0,17100.0,10800.0,75600.0,16321.42857142857,399200.0,399200.0,113300.0
2025-01-24,Lain-lain & Darurat,0.0,0.0,0.0,4,24,1,2025,4,2025-01,0,0,0,0,7,0.0,0.0,8357.142857142857,58500.0,16321.42857142857,399200.0,399200.0,85500.0
2025-01-25,Lain-lain & Darurat,0.0,0.0,0.0,5,25,1,2025,4,2025-01,1,0,0,0,6,0.0,0.0,8357.142857142857,58500.0,15842.857142857143,399200.0,399200.0,85500.0
2025-01-26,Lain-lain & Darurat,0.0,0.0,0.0,6,26,1,2025,4,2025-01,1,0,0,0,5,0.0,21000.0,8357.142857142857,58500.0,15450.0,399200.0,399200.0,90500.0
2025-01-27,Lain-lain & Darurat,0.0,0.0,0.0,0,27,1,2025,5,2025-01,0,0,0,0,4,0.0,30100.0,5357.142857142857,37500.0,13614.285714285714,399200.0,399200.0,90500.0
2025-01-28,Lain-lain & Darurat,0.0,0.0,0.0,1,28,1,2025,5,2025-01,0,0,0,0,3,0.0,7400.0,1057.142857142857,7400.0,5400.0,399200.0,399200.0,90500.0
2025-01-29,Lain-lain & Darurat,0.0,0.0,0.0,2,29,1,2025,5,2025-01,0,0,0,0,2,0.0,0.0,0.0,0.0,5400.0,399200.0,399200.0,90500.0
2025-01-30,Lain-lain & Darurat,0.0,0.0,0.0,3,30,1,2025,5,2025-01,0,0,0,0,1,0.0,0.0,0.0,0.0,5400.0,399200.0,399200.0,94000.0
2025-01-31,Lain-lain & Darurat,0.0,0.0,0.0,4,31,1,2025,5,2025-01,0,0,0,1,0,0.0,0.0,0.0,0.0,4178.571428571428,399200.0,399200.0,108400.0
2025-02-01,Lain-lain & Darurat,7000.0,1.0,7000.0,5,1,2,2025,5,2025-02,1,1,1,0,27,0.0,0.0,0.0,0.0,4178.571428571428,393300.0,0.0,2085028.0
2025-02-02,Lain-lain & Darurat,0.0,0.0,0.0,6,2,2,2025,5,2025-02,1,1,0,0,26,7000.0,0.0,1000.0,7000.0,4678.571428571428,400300.0,7000.0,90500.0
2025-02-03,Lain-lain & Darurat,7500.0,1.0,7500.0,0,3,2,2025,6,2025-02,0,1,0,0,25,0.0,0.0,1000.0,7000.0,3178.5714285714284,400300.0,7000.0,98000.0
2025-02-04,Lain-lain & Darurat,0.0,0.0,0.0,1,4,2,2025,6,2025-02,0,0,0,0,24,7500.0,0.0,2071.4285714285716,14500.0,1564.2857142857142,387900.0,14500.0,90500.0
2025-02-05,Lain-lain & Darurat,19900.0,1.0,19900.0,2,5,2,2025,6,2025-02,0,0,0,0,23,0.0,0.0,2071.4285714285716,14500.0,1035.7142857142858,298900.0,14500.0,118900.0
2025-02-06,Lain-lain & Darurat,0.0,0.0,0.0,3,6,2,2025,6,2025-02,0,0,0,0,22,19900.0,0.0,4914.285714285715,34400.0,2457.1428571428573,297800.0,34400.0,90500.0
2025-02-07,Lain-lain & Darurat,0.0,0.0,0.0,4,7,2,2025,6,2025-02,0,0,0,0,21,0.0,0.0,4914.285714285715,34400.0,2457.1428571428573,280800.0,34400.0,90500.0
2025-02-08,Lain-lain & Darurat,14200.0,1.0,14200.0,5,8,2,2025,6,2025-02,1,0,0,0,20,0.0,7000.0,4914.285714285715,34400.0,2457.1428571428573,262900.0,34400.0,104700.0
2025-02-09,Lain-lain & Darurat,16400.0,1.0,16400.0,6,9,2,2025,6,2025-02,1,0,0,0,19,14200.0,0.0,5942.857142857143,41600.0,3471.4285714285716,277100.0,48600.0,106900.0
2025-02-10,Lain-lain & Darurat,49900.0,1.0,49900.0,0,10,2,2025,7,2025-02,0,0,0,0,18,16400.0,7500.0,8285.714285714286,58000.0,4642.857142857143,286800.0,65000.0,140400.0
2025-02-11,Lain-lain & Darurat,25000.0,1.0,25000.0,1,11,2,2025,7,2025-02,0,0,0,0,17,49900.0,0.0,14342.857142857143,100400.0,8207.142857142857,331200.0,114900.0,115500.0
2025-02-12,Lain-lain & Darurat,37000.0,1.0,37000.0,2,12,2,2025,7,2025-02,0,0,0,0,16,25000.0,19900.0,17914.285714285714,125400.0,9992.857142857143,330500.0,139900.0,135400.0
2025-02-13,Lain-lain & Darurat,7500.0,1.0,7500.0,3,13,2,2025,7,2025-02,0,0,0,0,15,37000.0,0.0,20357.14285714286,142500.0,12635.714285714286,252500.0,176900.0,98000.0
2025-02-14,Lain-lain & Darurat,7000.0,1.0,7000.0,4,14,2,2025,7,2025-02,0,0,0,0,14,7500.0,0.0,21428.571428571428,150000.0,13171.42857142857,260000.0,184400.0,97500.0
2025-02-15,Lain-lain & Darurat,7000.0,1.0,7000.0,5,15,2,2025,7,2025-02,1,0,0,0,13,7000.0,14200.0,22428.571428571428,157000.0,13671.42857142857,267000.0,191400.0,106200.0
